Source,Target,Color
POU2F1,DDX19A,blue
POU2F1,ABLIM1,blue
POU2F1,SF3B1,blue
POU2F1,PLA2G16,blue
POU2F1,ZFP90,blue
POU2F1,KIAA0141,blue
POU2F1,TPRG1L,blue
POU2F1,CD302,blue
POU2F1,KANSL1-AS1,blue
POU2F1,CTD-2035E11.3,blue
POU2F1,AGO1,blue
POU2F1,FAHD2A,blue
POU2F1,GIMAP6,blue
POU2F1,ACER3,blue
POU2F1,HEBP1,blue
POU2F1,POP7,blue
POU2F1,BHLHE40,blue
POU2F1,HLA-G,blue
POU2F1,PSMD4,blue
POU2F1,USP38,blue
POU2F1,MBD5,blue
POU2F1,CAPZB,blue
POU2F1,MLH1,blue
POU2F1,IL17RA,blue
POU2F1,ERCC5,blue
POU2F1,HIPK1,blue
POU2F1,SEPT11,blue
POU2F1,RPL12,blue
POU2F1,TSPAN32,blue
POU2F1,ZCCHC8,blue
POU2F1,SLC25A3,blue
POU2F1,LILRB2,blue
POU2F1,GAMT,blue
POU2F1,TPT1,blue
POU2F1,BTG1,blue
POU2F1,NDUFB2,blue
POU2F1,HRAS,blue
POU2F1,USB1,blue
POU2F1,ZZEF1,blue
POU2F1,CD36,blue
POU2F1,SRD5A3,blue
POU2F1,EIF3E,blue
POU2F1,DCUN1D1,blue
POU2F1,TC2N,blue
POU2F1,CRK,blue
POU2F1,CXCR3,blue
POU2F1,SNHG8,blue
POU2F1,AC092580.4,blue
POU2F1,SLC7A7,blue
POU2F1,VPREB3,blue
POU2F1,ARHGAP26,blue
POU2F1,RCOR1,blue
POU2F1,MTMR11,blue
POU2F1,TSC22D2,blue
POU2F1,TMEM191B,blue
POU2F1,NDUFA2,blue
POU2F1,MED1,blue
POU2F1,CCND2,blue
POU2F1,C4orf3,blue
POU2F1,PTPN12,blue
POU2F1,CD37,blue
POU2F1,ANKH,blue
POU2F1,TSPAN17,blue
POU2F1,ARNT,blue
POU2F1,WARS,blue
POU2F1,CD164,blue
POU2F1,FEM1B,blue
POU2F1,N4BP2L2,blue
POU2F1,C11orf1,blue
POU2F1,RHOH,blue
POU2F1,NR1D2,blue
POU2F1,PPP5C,blue
POU2F1,FNDC3A,blue
POU2F1,IRF2BP2,blue
POU2F1,CES1,blue
POU2F1,MAN2A1,blue
POU2F1,PURB,blue
POU2F1,SYNGR1,blue
POU2F1,TWF1,blue
POU2F1,GNS,blue
POU2F1,RPL35,blue
POU2F1,TMED1,blue
POU2F1,AP3M2,blue
POU2F1,RPS14,blue
POU2F1,COMMD6,blue
POU2F1,VCL,blue
POU2F1,TMIGD2,blue
POU2F1,PTP4A3,blue
POU2F1,SCAND1,blue
POU2F1,CCL4L2,blue
POU2F1,TNFSF13B,blue
POU2F1,KIAA1429,blue
POU2F1,GMFG,blue
POU2F1,PDIA3,blue
POU2F1,B2M,blue
POU2F1,ABHD5,blue
POU2F1,TBC1D20,blue
POU2F1,QDPR,blue
POU2F1,IGSF6,blue
POU2F1,ARSG,blue
POU2F1,COG3,blue
POU2F1,DNASE1L1,blue
POU2F1,INIP,blue
POU2F1,POLR1E,blue
POU2F1,SSFA2,blue
POU2F1,PACSIN2,blue
POU2F1,CEP290,blue
POU2F1,FBXL12,blue
POU2F1,SUCLA2,blue
POU2F1,PHF12,blue
POU2F1,TUG1,blue
POU2F1,ARPC4,blue
POU2F1,EIF4G2,blue
POU2F1,TNFAIP2,blue
POU2F1,STX3,blue
POU2F1,WSB1,blue
POU2F1,IQGAP2,blue
POU2F1,C2orf74,blue
POU2F1,NEK9,blue
POU2F1,UQCRH,blue
POU2F1,AOAH,blue
POU2F1,GSTP1,blue
POU2F1,AC013264.2,blue
POU2F1,LILRB4,blue
POU2F1,IPCEF1,blue
POU2F1,SEC62,blue
POU2F1,HNRNPR,blue
POU2F1,FTSJ2,blue
POU2F1,CREB3L2,blue
POU2F1,SNX2,blue
POU2F1,ALKBH3,blue
POU2F1,TFRC,blue
POU2F1,HAVCR2,blue
POU2F1,DPYD,blue
POU2F1,TBX21,blue
POU2F1,HSDL2,blue
POU2F1,PIGK,blue
POU2F1,L3MBTL2,blue
POU2F1,GPR171,blue
POU2F1,EMG1,blue
POU2F1,RFFL,blue
POU2F1,AK5,blue
POU2F1,GLB1,blue
POU2F1,SRRM2,blue
POU2F1,TAGLN2,blue
POU2F1,CXCL16,blue
POU2F1,MYCBP,blue
POU2F1,RPL14,blue
POU2F1,HERPUD1,blue
POU2F1,HSD17B11,blue
POU2F1,ISG20,blue
POU2F1,FCMR,blue
POU2F1,UCK1,blue
POU2F1,CYFIP1,blue
POU2F1,ZBTB38,blue
POU2F1,KCNK6,blue
POU2F1,PLCB2,blue
POU2F1,HINT1,blue
POU2F1,TBP,blue
POU2F1,LAMTOR5,blue
POU2F1,FAM217B,blue
POU2F1,MPRIP,blue
POU2F1,TRABD,blue
POU2F1,TMEM2,blue
POU2F1,STX11,blue
POU2F1,ZZZ3,blue
POU2F1,MUS81,blue
POU2F1,DLD,blue
POU2F1,SNX3,blue
POU2F1,CFD,blue
POU2F1,DNTTIP1,blue
POU2F1,RIT1,blue
POU2F1,BRD8,blue
POU2F1,IFI44,blue
POU2F1,IGFBP7,blue
POU2F1,BEST1,blue
POU2F1,PTCH2,blue
POU2F1,ALG3,blue
POU2F1,AP2A2,blue
POU2F1,LPP,blue
POU2F1,HIST3H2A,blue
POU2F1,KIAA0586,blue
POU2F1,PLEC,blue
POU2F1,AP3M1,blue
POU2F1,FCF1,blue
POU2F1,TMEM243,blue
POU2F1,CD244,blue
POU2F1,FKBP1A,blue
POU2F1,CYSTM1,blue
POU2F1,PI4KA,blue
POU2F1,GPBP1,blue
POU2F1,RBM47,blue
POU2F1,MXD1,blue
POU2F1,AIMP1,blue
POU2F1,MINA,blue
POU2F1,MT-ND4,blue
POU2F1,OGFOD3,blue
POU2F1,APAF1,blue
POU2F1,ZSWIM8,blue
POU2F1,RPL3,blue
POU2F1,CRTAM,blue
POU2F1,SNX4,blue
POU2F1,PTGER2,blue
POU2F1,CPNE2,blue
POU2F1,RPL36,blue
POU2F1,IRF8,blue
POU2F1,MT2A,blue
POU2F1,SH2D2A,blue
POU2F1,HLA-DOB,blue
POU2F1,ORAI2,blue
POU2F1,EFCAB2,blue
POU2F1,NME6,blue
POU2F1,APBA2,blue
POU2F1,PDZD11,blue
POU2F1,DENND1B,blue
POU2F1,AURKAIP1,blue
POU2F1,IRAK3,blue
POU2F1,GALNT11,blue
POU2F1,MEGF9,blue
POU2F1,CLEC4E,blue
POU2F1,ATF5,blue
POU2F1,LEO1,blue
POU2F1,CSNK1E,blue
POU2F1,MRPL32,blue
POU2F1,TM2D2,blue
POU2F1,ZFP91,blue
POU2F1,ENTPD6,blue
POU2F1,ZNF561,blue
POU2F1,MBOAT7,blue
POU2F1,SEPT7,blue
POU2F1,ODF2,blue
POU2F1,CHN2,blue
POU2F1,MRPL46,blue
POU2F1,EBPL,blue
POU2F1,TMEM41A,blue
POU2F1,NCF2,blue
POU2F1,HLA-DMA,blue
POU2F1,GNAS,blue
POU2F1,LAPTM4A,blue
POU2F1,MYL6,blue
POU2F1,ARHGEF40,blue
POU2F1,ARL6IP1,blue
POU2F1,CD300A,blue
POU2F1,FAM110A,blue
POU2F1,SLC16A7,blue
POU2F1,UBL5,blue
POU2F1,DPP3,blue
POU2F1,FRAT2,blue
POU2F1,SERTAD2,blue
POU2F1,NUP85,blue
POU2F1,ETV6,blue
POU2F1,PRAM1,blue
POU2F1,CDKN2AIP,blue
POU2F1,POGK,blue
POU2F1,TMA7,blue
POU2F1,AC090498.1,blue
POU2F1,C20orf196,blue
POU2F1,RPS25,blue
POU2F1,SARNP,blue
POU2F1,ABI3,blue
POU2F1,RUNX1,blue
POU2F1,ICT1,blue
POU2F1,TBK1,blue
POU2F1,PSTPIP2,blue
POU2F1,EPHX2,blue
POU2F1,YRDC,blue
POU2F1,SH3BGRL,blue
POU2F1,FES,blue
POU2F1,S1PR5,blue
POU2F1,P2RY13,blue
POU2F1,RARA,blue
POU2F1,PHYH,blue
POU2F1,GIMAP8,blue
POU2F1,SPCS2,blue
POU2F1,ACSL5,blue
POU2F1,SCYL2,blue
POU2F1,RASGRP2,blue
POU2F1,GALM,blue
POU2F1,PPAN,blue
POU2F1,CSF1R,blue
POU2F1,PARP1,blue
POU2F1,APBA3,blue
POU2F1,PIK3R5,blue
POU2F1,IL1B,blue
POU2F1,BCL2L13,blue
POU2F1,E2F4,blue
POU2F1,LTB4R,blue
POU2F1,GSK3B,blue
POU2F1,ATP6V1F,blue
POU2F1,PRKCH,blue
POU2F1,LRRN3,blue
POU2F1,LTBP4,blue
POU2F1,SOAT1,blue
POU2F1,ATP5L2,blue
POU2F1,ZNF609,blue
POU2F1,ERAP2,blue
POU2F1,ANPEP,blue
POU2F1,POMC,blue
POU2F1,MAPKAPK3,blue
POU2F1,S100A8,blue
POU2F1,PATL2,blue
POU2F1,TPRA1,blue
POU2F1,MORC2-AS1,blue
POU2F1,SF3B5,blue
POU2F1,GNAQ,blue
POU2F1,EEF1B2,blue
POU2F1,ATP2B4,blue
POU2F1,RAB9A,blue
POU2F1,TSC22D3,blue
POU2F1,RPS28,blue
POU2F1,GPR155,blue
POU2F1,UBXN2B,blue
POU2F1,DHRS3,blue
POU2F1,DUSP23,blue
POU2F1,POM121C,blue
POU2F1,CMIP,blue
POU2F1,BCLAF1,blue
POU2F1,SCCPDH,blue
POU2F1,PRDX2,blue
POU2F1,RASSF7,blue
POU2F1,HLA-DQA1,blue
POU2F1,PVT1,blue
POU2F1,C5AR1,blue
POU2F1,ARGLU1,blue
POU2F1,CFP,blue
POU2F1,PRKCD,blue
POU2F1,CX3CR1,blue
POU2F1,TLR2,blue
POU2F1,THEM4,blue
POU2F1,DHX16,blue
POU2F1,ESRRA,blue
POU2F1,CDC37L1,blue
POU2F1,MSH2,blue
POU2F1,ING5,blue
POU2F1,VAMP8,blue
POU2F1,ATXN1,blue
POU2F1,PDLIM5,blue
POU2F1,RPL21,blue
POU2F1,PAPSS1,blue
POU2F1,BST1,blue
POU2F1,SMCO4,blue
POU2F1,MAP3K13,blue
POU2F1,FAM120AOS,blue
POU2F1,RPS5,blue
POU2F1,HLA-DQB1,blue
POU2F1,LY6E,blue
POU2F1,PLAC8,blue
POU2F1,RPL27A,blue
POU2F1,PPCDC,blue
POU2F1,TTC39B,blue
POU2F1,ITPRIP,blue
POU2F1,CD320,blue
POU2F1,CTBP1,blue
POU2F1,KEAP1,blue
POU2F1,RPLP0,blue
POU2F1,IGHD,blue
POU2F1,TSEN15,blue
POU2F1,NR2C2AP,blue
POU2F1,ALDH3A2,blue
POU2F1,FUS,blue
POU2F1,CD93,blue
POU2F1,TAF1,blue
POU2F1,VPS13A,blue
POU2F1,CLN6,blue
POU2F1,SGTB,blue
POU2F1,NDUFAF4,blue
POU2F1,CHRM3-AS2,blue
POU2F1,WDR82,blue
POU2F1,LINC00152,blue
POU2F1,SLC4A1AP,blue
POU2F1,ABHD12,blue
POU2F1,UAP1,blue
POU2F1,AKTIP,blue
POU2F1,PTGDR,blue
POU2F1,LRRC8D,blue
POU2F1,CARD19,blue
POU2F1,HNRNPA2B1,blue
POU2F1,HLA-DMB,blue
POU2F1,TFEC,blue
POU2F1,MTAP,blue
POU2F1,INTS1,blue
POU2F1,NRGN,blue
POU2F1,TMEM199,blue
POU2F1,SLC25A6,blue
POU2F1,ARFGEF1,blue
POU2F1,LINC01550,blue
POU2F1,PTPN11,blue
POU2F1,HMGN1,blue
POU2F1,VPS33A,blue
POU2F1,CBX4,blue
POU2F1,MFSD14B,blue
POU2F1,NFIC,blue
POU2F1,KDSR,blue
POU2F1,CLIP4,blue
POU2F1,PARP4,blue
POU2F1,CD226,blue
POU2F1,ZNF84,blue
POU2F1,ARPC5,blue
POU2F1,SPATA13,blue
POU2F1,HNRNPLL,blue
POU2F1,AGO4,blue
POU2F1,HLA-DPB1,blue
POU2F1,GADD45B,blue
POU2F1,ADK,blue
POU2F1,IGHM,blue
POU2F1,DUSP6,blue
POU2F1,CACNA2D3,blue
POU2F1,SCO2,blue
POU2F1,BOLA1,blue
POU2F1,TGFBI,blue
POU2F1,RP11-488L18.10,blue
POU2F1,MDS2,blue
POU2F1,TRG-AS1,blue
POU2F1,TRAF5,blue
POU2F1,MTIF2,blue
POU2F1,PYGL,blue
POU2F1,LILRA5,blue
POU2F1,WDR45,blue
POU2F1,METTL13,blue
POU2F1,RRBP1,blue
POU2F1,FUCA1,blue
POU2F1,SMIM7,blue
POU2F1,MTHFD2,blue
POU2F1,RAB27A,blue
POU2F1,DENND6B,blue
POU2F1,GCH1,blue
POU2F1,PATL1,blue
POU2F1,ITM2A,blue
POU2F1,SMIM14,blue
POU2F1,MGST2,blue
POU2F1,CD28,blue
POU2F1,RPS20,blue
POU2F1,MON2,blue
POU2F1,CAMK1,blue
POU2F1,IPO9,blue
POU2F1,C3orf58,blue
POU2F1,PLXDC2,blue
POU2F1,GABARAPL1,blue
POU2F1,SMPD1,blue
POU2F1,CDCA7L,blue
POU2F1,STAT4,blue
POU2F1,TNFRSF1A,blue
POU2F1,TCF7L2,blue
POU2F1,FOS,blue
POU2F1,RALGAPA1,blue
POU2F1,CTNNA1,blue
POU2F1,KCNN4,blue
POU2F1,DRAP1,blue
POU2F1,FAM49B,blue
POU2F1,LILRA2,blue
POU2F1,AVL9,blue
POU2F1,ARHGAP15,blue
POU2F1,LEPROT,blue
POU2F1,MCTP1,blue
POU2F1,LAMTOR3,blue
POU2F1,VCPIP1,blue
POU2F1,RPL7A,blue
POU2F1,XPNPEP1,blue
POU2F1,EVL,blue
POU2F1,SVIL,blue
POU2F1,SCGB3A1,blue
POU2F1,SIRPB1,blue
POU2F1,RAB28,blue
POU2F1,LINC01272,blue
POU2F1,DYNLL1,blue
POU2F1,CERK,blue
POU2F1,RPL6,blue
POU2F1,OSCAR,blue
POU2F1,SCML4,blue
POU2F1,TRIM52,blue
POU2F1,CTD-2336O2.1,blue
POU2F1,TBC1D4,blue
POU2F1,TRAF3IP3,blue
POU2F1,ATAD2B,blue
POU2F1,ETS2,blue
POU2F1,CITED4,blue
POU2F1,PRMT7,blue
POU2F1,MT-ND5,blue
POU2F1,FNDC3B,blue
POU2F1,FIS1,blue
POU2F1,ZAP70,blue
POU2F1,ATP6V0B,blue
POU2F1,OTUD4,blue
POU2F1,MEF2C,blue
POU2F1,SORBS3,blue
POU2F1,CD14,blue
POU2F1,FHL3,blue
POU2F1,RXRA,blue
POU2F1,ATP6V1A,blue
POU2F1,ZNF706,blue
POU2F1,CD40LG,blue
POU2F1,ANKHD1,blue
POU2F1,LINC01089,blue
POU2F1,CHKB,blue
POU2F1,COQ2,blue
POU2F1,UBE2F,blue
POU2F1,MED13L,blue
POU2F1,TIPARP,blue
POU2F1,LINC00877,blue
POU2F1,MT-CYB,blue
POU2F1,DTX3L,blue
POU2F1,FAM129A,blue
POU2F1,IGF2R,blue
POU2F1,NFAT5,blue
POU2F1,KIAA0232,blue
POU2F1,TXNDC15,blue
POU2F1,MTHFR,blue
POU2F1,TMEM59,blue
POU2F1,ITGAX,blue
POU2F1,REEP3,blue
POU2F1,HSPA8,blue
POU2F1,ICOS,blue
POU2F1,STRN3,blue
POU2F1,RAB34,blue
POU2F1,CD74,blue
POU2F1,SYTL3,blue
POU2F1,CFAP36,blue
POU2F1,NCOR1,blue
POU2F1,BRK1,blue
POU2F1,SLC40A1,blue
POU2F1,LY86,blue
POU2F1,PCF11,blue
POU2F1,AC093673.5,blue
POU2F1,HIBADH,blue
POU2F1,NPM1,blue
POU2F1,PTPRJ,blue
POU2F1,MT-CO2,blue
POU2F1,SP100,blue
POU2F1,SNHG7,blue
POU2F1,PRIM1,blue
POU2F1,TRIM26,blue
POU2F1,ACAP1,blue
POU2F1,KHSRP,blue
POU2F1,SPEN,blue
POU2F1,RPS6KA4,blue
POU2F1,BATF,blue
POU2F1,PPP4C,blue
POU2F1,DCAF12,blue
POU2F1,NPEPPS,blue
POU2F1,PFN1,blue
POU2F1,DRAM2,blue
POU2F1,H3F3A,blue
POU2F1,TRAPPC10,blue
POU2F1,IRF5,blue
POU2F1,ITGA6,blue
POU2F1,TCOF1,blue
POU2F1,LRRC8C,blue
POU2F1,SLC1A5,blue
POU2F1,TMEM204,blue
POU2F1,ARPC1B,blue
POU2F1,INPP4B,blue
POU2F1,RP11-347P5.1,blue
POU2F1,ZFP36L2,blue
POU2F1,RASGEF1B,blue
POU2F1,BISPR,blue
POU2F1,SH2D1A,blue
POU2F1,PSME3,blue
POU2F1,HNMT,blue
POU2F1,UPP1,blue
POU2F1,P2RX4,blue
POU2F1,KDM3A,blue
POU2F1,ARFGAP1,blue
POU2F1,STK4,blue
POU2F1,PREX1,blue
POU2F1,CBX3,blue
POU2F1,GFM1,blue
POU2F1,MGST1,blue
POU2F1,CD22,blue
POU2F1,ARPC3,blue
POU2F1,FAM91A1,blue
POU2F1,RPS12,blue
POU2F1,SCAMP1,blue
POU2F1,FAR1,blue
POU2F1,HLA-DRB1,blue
POU2F1,CD69,blue
POU2F1,SUN1,blue
POU2F1,RMDN3,blue
FOXP1,HLA-DRB1,green
FOXP1,CD69,green
FOXP1,LPCAT2,green
FOXP1,HLA-B,green
FOXP1,MIR4435-2HG,green
FOXP1,MTG2,green
FOXP1,TRAF3IP3,green
FOXP1,PID1,green
FOXP1,CITED4,green
FOXP1,ZBTB4,green
FOXP1,MT-ND5,green
FOXP1,RBBP5,green
FOXP1,PDXK,green
FOXP1,GBP5,green
FOXP1,CSGALNACT2,green
FOXP1,MT-CYB,green
FOXP1,TAPBP,green
FOXP1,IGF2R,green
FOXP1,RPL18A,green
FOXP1,LINS1,green
FOXP1,REEP3,green
FOXP1,STRN3,green
FOXP1,CFAP36,green
FOXP1,C11orf21,green
FOXP1,CHCHD10,green
FOXP1,SNHG7,green
FOXP1,APBB1,green
FOXP1,ACTR2,green
FOXP1,RNF144B,green
FOXP1,PFN1,green
FOXP1,BEX5,green
FOXP1,TMEM204,green
FOXP1,GDI2,green
FOXP1,PHACTR2,green
FOXP1,BISPR,green
FOXP1,NT5C2,green
FOXP1,HNMT,green
FOXP1,MT-CO3,green
FOXP1,GBP3,green
FOXP1,P2RX4,green
FOXP1,C11orf58,green
FOXP1,MGST1,green
FOXP1,LINC00649,green
FOXP1,ACTB,green
FOXP1,CSF2RA,green
FOXP1,ABI2,green
FOXP1,CCL3L3,green
FOXP1,ARL5B,green
FOXP1,RPSA,green
FOXP1,RCSD1,green
FOXP1,RPL32,green
FOXP1,C18orf25,green
FOXP1,MAP1S,green
FOXP1,CD300C,green
FOXP1,CALU,green
FOXP1,MALAT1,green
FOXP1,CTA-292E10.6,green
FOXP1,TMEM176B,green
FOXP1,ANXA6,green
FOXP1,EEF1A1,green
FOXP1,POM121,green
FOXP1,PDE12,green
FOXP1,ITGAM,green
FOXP1,ELAC2,green
FOXP1,CCDC28B,green
FOXP1,HLA-DPA1,green
FOXP1,DENND5A,green
FOXP1,SLC12A7,green
FOXP1,RPL31,green
FOXP1,TVP23B,green
FOXP1,FBXW7,green
FOXP1,MIEF1,green
FOXP1,FUCA2,green
FOXP1,SULF2,green
FOXP1,NF1,green
FOXP1,CD160,green
FOXP1,UBASH3A,green
FOXP1,MYL12B,green
FOXP1,ZFP36L1,green
FOXP1,MT1X,green
FOXP1,ZNF467,green
FOXP1,EIF2AK4,green
FOXP1,MIAT,green
FOXP1,IKBIP,green
FOXP1,APOBR,green
FOXP1,AZI2,green
FOXP1,PTPRC,green
FOXP1,SSBP3,green
FOXP1,CDA,green
FOXP1,ATP6V1G1,green
FOXP1,LGALS3BP,green
FOXP1,GSS,green
FOXP1,ADGRE2,green
FOXP1,TUBA4A,green
FOXP1,KCNE3,green
FOXP1,UTP4,green
FOXP1,NINJ1,green
FOXP1,CXCR4,green
FOXP1,NPDC1,green
FOXP1,NBPF19,green
FOXP1,UTP14A,green
FOXP1,CSF3R,green
FOXP1,GADD45A,green
FOXP1,RPS8,green
FOXP1,MSRB1,green
FOXP1,PAK1,green
FOXP1,HMOX1,green
FOXP1,CDC14A,green
FOXP1,RP2,green
FOXP1,PRR5,green
FOXP1,ENSA,green
FOXP1,DCAF16,green
FOXP1,S100A9,green
FOXP1,FAM134B,green
FOXP1,CLEC11A,green
FOXP1,NFAM1,green
FOXP1,LIX1L,green
FOXP1,RPL18,green
FOXP1,STX6,green
FOXP1,SEP15,green
FOXP1,NBEAL2,green
FOXP1,LINC00402,green
FOXP1,HNRNPU,green
FOXP1,SYNE3,green
FOXP1,FAM228B,green
FOXP1,LILRB3,green
FOXP1,CLEC2D,green
FOXP1,PLEKHB1,green
FOXP1,OBFC1,green
FOXP1,AC006369.2,green
FOXP1,CCDC88A,green
FOXP1,UBALD1,green
FOXP1,RBM28,green
FOXP1,GABARAPL2,green
FOXP1,POLR2J3,green
FOXP1,LMNB1,green
FOXP1,ZYG11B,green
FOXP1,PPM1F,green
FOXP1,ASGR1,green
FOXP1,SLFN12L,green
FOXP1,PASK,green
FOXP1,GTF3C1,green
FOXP1,ZDHHC17,green
FOXP1,CPPED1,green
FOXP1,MPST,green
FOXP1,RPL4,green
FOXP1,SF1,green
FOXP1,MKL1,green
FOXP1,BRAT1,green
FOXP1,RPL22L1,green
FOXP1,SELL,green
FOXP1,APOBEC3A,green
FOXP1,SH3GL1,green
FOXP1,SLC11A1,green
FOXP1,RPL10A,green
FOXP1,C9orf85,green
FOXP1,SLC35A1,green
FOXP1,PLAUR,green
FOXP1,TMEM91,green
FOXP1,ITM2B,green
FOXP1,RP11-664D1.1,green
FOXP1,FPR1,green
FOXP1,NCF1,green
FOXP1,LSM7,green
FOXP1,VPS26B,green
FOXP1,ABHD2,green
FOXP1,CALM1,green
FOXP1,UTP11L,green
FOXP1,SLC8A1,green
FOXP1,ZBTB43,green
FOXP1,MR1,green
FOXP1,UHRF1BP1L,green
FOXP1,RPS13,green
FOXP1,SIRPG,green
FOXP1,TMX3,green
FOXP1,ACADS,green
FOXP1,TBCD,green
FOXP1,GIMAP6,green
FOXP1,KCTD12,green
FOXP1,HAPLN3,green
FOXP1,MLH1,green
FOXP1,HIPK1,green
FOXP1,ZCCHC8,green
FOXP1,TPT1,green
FOXP1,BTG1,green
FOXP1,ZZEF1,green
FOXP1,CD36,green
FOXP1,EIF3E,green
FOXP1,SCARB2,green
FOXP1,MAF1,green
FOXP1,CD37,green
FOXP1,TSPAN17,green
FOXP1,ARNT,green
FOXP1,WARS,green
FOXP1,N4BP2L2,green
FOXP1,C11orf1,green
FOXP1,FOSL2,green
FOXP1,RHOH,green
FOXP1,SYNGR1,green
FOXP1,RPL35,green
FOXP1,TMED1,green
FOXP1,RPS14,green
FOXP1,RP4-594I10.3,green
FOXP1,KIAA1429,green
FOXP1,ARSG,green
FOXP1,INIP,green
FOXP1,SUCLA2,green
FOXP1,ARPC4,green
FOXP1,SEC62,green
FOXP1,SNX2,green
FOXP1,TFRC,green
FOXP1,DPYD,green
FOXP1,TBX21,green
FOXP1,H3F3B,green
FOXP1,L3MBTL2,green
FOXP1,DBNL,green
FOXP1,TAGLN2,green
FOXP1,TSPAN32,green
FOXP1,FCMR,green
FOXP1,CYFIP1,green
FOXP1,BCL2L1,green
FOXP1,LAMTOR5,green
FOXP1,ZZZ3,green
FOXP1,SNX3,green
FOXP1,CFD,green
FOXP1,CXCR3,green
FOXP1,SNHG8,green
FOXP1,AC092580.4,green
FOXP1,IFI44,green
FOXP1,PTCH2,green
FOXP1,VPREB3,green
FOXP1,MTMR11,green
FOXP1,TMEM191B,green
FOXP1,PTPN12,green
FOXP1,FKBP1A,green
FOXP1,MINA,green
FOXP1,PTGER2,green
FOXP1,CCL4L2,green
FOXP1,RPL36,green
FOXP1,B2M,green
FOXP1,IGSF6,green
FOXP1,MEF2D,green
FOXP1,ORAI2,green
FOXP1,SSFA2,green
FOXP1,PDZD11,green
FOXP1,IRAK3,green
FOXP1,GALNT11,green
FOXP1,CLEC4E,green
FOXP1,LEO1,green
FOXP1,NEK9,green
FOXP1,AOAH,green
FOXP1,AC013264.2,green
FOXP1,LILRB4,green
FOXP1,CREB3L2,green
FOXP1,TMEM41A,green
FOXP1,MYL6,green
FOXP1,CXCL16,green
FOXP1,HMGB1,green
FOXP1,AC090498.1,green
FOXP1,MPRIP,green
FOXP1,PSTPIP2,green
FOXP1,ESYT2,green
FOXP1,ITPK1,green
FOXP1,IGFBP7,green
FOXP1,GIMAP8,green
FOXP1,SPCS2,green
FOXP1,RASGRP2,green
FOXP1,PIK3R5,green
FOXP1,SOAT1,green
FOXP1,ATP5L2,green
FOXP1,ZNF609,green
FOXP1,ACTG1,green
FOXP1,MT-ND4,green
FOXP1,MAPKAPK3,green
FOXP1,TPRA1,green
FOXP1,CRTAM,green
FOXP1,UBE2V1,green
FOXP1,PIEZO1,green
FOXP1,C9orf114,green
FOXP1,TSC22D3,green
FOXP1,NOL4L,green
FOXP1,SH2D2A,green
FOXP1,CMIP,green
FOXP1,EFCAB2,green
FOXP1,APBA2,green
FOXP1,HLA-DQA1,green
FOXP1,MSH2,green
FOXP1,RUNX2,green
FOXP1,PDLIM7,green
FOXP1,RPL21,green
FOXP1,BST1,green
FOXP1,MBOAT7,green
FOXP1,SEPT7,green
FOXP1,ATP6V0A2,green
FOXP1,HLA-DQB1,green
FOXP1,TTC39B,green
FOXP1,ALDH3A2,green
FOXP1,CD93,green
FOXP1,SACM1L,green
FOXP1,ETV6,green
FOXP1,SGTB,green
FOXP1,PRAM1,green
FOXP1,LINC00152,green
FOXP1,ABHD12,green
FOXP1,RPS25,green
FOXP1,ITGA5,green
FOXP1,HLA-DMB,green
FOXP1,EPHX2,green
FOXP1,TMEM189,green
FOXP1,NRGN,green
FOXP1,C15orf39,green
FOXP1,GALM,green
FOXP1,CSF1R,green
FOXP1,PARP1,green
FOXP1,PARP4,green
FOXP1,ALDOC,green
FOXP1,HLA-DPB1,green
FOXP1,HIGD2A,green
FOXP1,ANPEP,green
FOXP1,RP11-488L18.10,green
FOXP1,PYGL,green
FOXP1,CD79A,green
FOXP1,LILRA5,green
FOXP1,EEF1B2,green
FOXP1,ATP2B4,green
FOXP1,RAB9A,green
FOXP1,METTL13,green
FOXP1,RPS28,green
FOXP1,INTS5,green
FOXP1,FUCA1,green
FOXP1,GPR155,green
FOXP1,GCH1,green
FOXP1,ERN1,green
FOXP1,TRIOBP,green
FOXP1,MGST2,green
FOXP1,CD28,green
FOXP1,SCCPDH,green
FOXP1,JUND,green
FOXP1,PVT1,green
FOXP1,RPL28,green
FOXP1,CX3CR1,green
FOXP1,TLR2,green
FOXP1,LILRA2,green
FOXP1,MCTP1,green
FOXP1,PLAC8,green
FOXP1,RPL27A,green
FOXP1,RPLP0,green
FOXP1,EVL,green
FOXP1,SCGB3A1,green
FOXP1,SIRPB1,green
FOXP1,PRKCB,green
FOXP1,LINC01272,green
FOXP1,UAP1,green
FOXP1,RPL6,green
FOXP1,OSCAR,green
FOXP1,SLC10A3,green
FOXP1,TBC1D4,green
FOXP1,OTUD4,green
FOXP1,SORBS3,green
FOXP1,KDSR,green
FOXP1,RXRA,green
FOXP1,CD226,green
FOXP1,CD40LG,green
FOXP1,TIPARP,green
FOXP1,IGHM,green
FOXP1,CACNA2D3,green
FOXP1,FAM129A,green
FOXP1,TGFBI,green
FOXP1,NFAT5,green
FOXP1,KIAA0232,green
FOXP1,TRG-AS1,green
FOXP1,ITGAX,green
FOXP1,RAB34,green
FOXP1,MTHFD2,green
FOXP1,DENND6B,green
FOXP1,RPS20,green
FOXP1,PLXDC2,green
FOXP1,SMPD1,green
FOXP1,TRIM26,green
FOXP1,DCAF12,green
FOXP1,DRAM2,green
